Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 1399 0.0331509
25 20 30 4114 0.0974858
35 30 40 5606 0.13284
45 40 50 7008 0.166062
55 50 60 6375 0.151063
65 60 70 5462 0.129428
75 70 80 4088 0.0968697
85 80 90 2999 0.0710647
95 90 100 2095 0.0496434
105 100 110 1304 0.0308997
115 110 120 795 0.0188384
125 120 130 433 0.0102604
135 130 140 300 0.00710884
145 140 150 103 0.0024407
155 150 160 57 0.00135068
165 160 170 24 0.000568707
175 170 180 16 0.000379138
185 180 190 7 0.000165873
195 190 200 7 0.000165873
205 200 210 5 0.000118481
215 210 220 4 9.47845e-05
225 220 230 0 0
235 230 240 0 0
