Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 3339 0.292279
45 40 30 2973 0.260242
55 50 40 2068 0.181022
65 60 50 1243 0.108806
75 70 60 714 0.0625
85 80 70 490 0.0428922
95 90 80 282 0.0246849
105 100 90 138 0.0120798
115 110 100 68 0.00595238
125 120 110 46 0.00402661
135 130 120 22 0.00192577
145 140 130 16 0.00140056
155 150 140 5 0.000437675
165 160 150 7 0.000612745
175 170 160 3 0.000262605
185 180 170 0 0
195 190 180 5 0.000437675
205 200 190 4 0.00035014
215 210 200 1 8.7535e-05
225 220 210 0 0
235 230 220 0 0
