Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 878 0.0559058
55 50 30 2594 0.16517
65 60 40 1062 0.0676218
75 70 50 2257 0.143712
85 80 60 950 0.0604903
95 90 70 1759 0.112003
105 100 80 751 0.0478192
115 110 90 1265 0.0805476
125 120 100 621 0.0395415
135 130 110 866 0.0551417
145 140 120 447 0.0284623
155 150 130 580 0.0369309
165 160 140 290 0.0184655
175 170 150 327 0.0208214
185 180 160 176 0.0112066
195 190 170 201 0.0127985
205 200 180 109 0.00694046
215 210 190 107 0.00681312
225 220 200 71 0.00452085
235 230 210 62 0.00394779
245 240 220 50 0.0031837
255 250 230 53 0.00337472
265 260 240 30 0.00191022
275 270 250 28 0.00178287
285 280 260 21 0.00133715
295 290 270 21 0.00133715
305 300 280 15 0.00095511
315 310 290 15 0.00095511
325 320 300 11 0.000700414
335 330 310 8 0.000509392
345 340 320 8 0.000509392
355 350 330 10 0.00063674
365 360 340 5 0.00031837
375 370 350 8 0.000509392
385 380 360 6 0.000382044
395 390 370 4 0.000254696
405 400 380 4 0.000254696
415 410 390 5 0.00031837
425 420 400 5 0.00031837
435 430 410 3 0.000191022
445 440 420 2 0.000127348
455 450 430 6 0.000382044
465 460 440 0 0
475 470 450 5 0.00031837
485 480 460 1 6.3674e-05
495 490 470 1 6.3674e-05
505 500 480 1 6.3674e-05
515 510 490 2 0.000127348
525 520 500 1 6.3674e-05
535 530 510 0 0
545 540 520 1 6.3674e-05
555 550 530 1 6.3674e-05
565 560 540 0 0
575 570 550 1 6.3674e-05
585 580 560 0 0
595 590 570 0 0
