Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 326 0.00337003
15 10 30 4370 0.045175
25 20 40 4319 0.0446477
35 30 50 5905 0.0610431
45 40 60 6872 0.0710394
55 50 70 9109 0.0941645
65 60 80 9838 0.101701
75 70 90 9886 0.102197
85 80 100 9012 0.0931617
95 90 110 7599 0.0785548
105 100 120 6089 0.0629452
115 110 130 4818 0.0498062
125 120 140 3764 0.0389104
135 130 150 2938 0.0303716
145 140 160 2218 0.0229286
155 150 170 1821 0.0188246
165 160 180 1513 0.0156407
175 170 190 1124 0.0116194
185 180 200 887 0.00916938
195 190 210 796 0.00822867
205 200 220 646 0.00667804
215 210 230 426 0.00440378
225 220 240 312 0.00322531
235 230 250 280 0.00289451
245 240 260 238 0.00246033
255 250 270 189 0.00195379
265 260 280 244 0.00252235
275 270 290 191 0.00197447
285 280 300 218 0.00225358
295 290 310 108 0.00111645
305 300 320 98 0.00101308
315 310 330 60 0.000620251
325 320 340 45 0.000465188
335 330 350 59 0.000609914
345 340 360 40 0.000413501
355 350 370 60 0.000620251
365 360 380 44 0.000454851
375 370 390 45 0.000465188
385 380 400 47 0.000485863
395 390 410 43 0.000444513
405 400 420 50 0.000516876
415 410 430 28 0.000289451
425 420 440 15 0.000155063
435 430 450 12 0.00012405
445 440 460 9 9.30377e-05
455 450 470 12 0.00012405
465 460 480 7 7.23626e-05
475 470 490 3 3.10126e-05
485 480 500 1 1.03375e-05
495 490 510 1 1.03375e-05
505 500 520 0 0
515 510 530 0 0
