Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 1247 0.0867297
45 40 30 3606 0.2508
55 50 40 2195 0.152664
65 60 50 1392 0.0968146
75 70 60 1429 0.099388
85 80 70 933 0.0648908
95 90 80 709 0.0493114
105 100 90 633 0.0440256
115 110 100 330 0.0229517
125 120 110 420 0.0292113
135 130 120 274 0.0190569
145 140 130 184 0.0127973
155 150 140 184 0.0127973
165 160 150 92 0.00639866
175 170 160 127 0.00883294
185 180 170 95 0.00660732
195 190 180 66 0.00459035
205 200 190 70 0.00486855
215 210 200 43 0.00299068
225 220 210 53 0.00368619
235 230 220 49 0.00340798
245 240 230 36 0.00250383
255 250 240 37 0.00257338
265 260 250 25 0.00173877
275 270 260 23 0.00159967
285 280 270 19 0.00132146
295 290 280 18 0.00125191
305 300 290 16 0.00111281
315 310 300 9 0.000625956
325 320 310 10 0.000695507
335 330 320 5 0.000347754
345 340 330 4 0.000278203
355 350 340 7 0.000486855
365 360 350 7 0.000486855
375 370 360 4 0.000278203
385 380 370 5 0.000347754
395 390 380 1 6.95507e-05
405 400 390 1 6.95507e-05
415 410 400 0 0
425 420 410 2 0.000139101
435 430 420 1 6.95507e-05
445 440 430 3 0.000208652
455 450 440 2 0.000139101
465 460 450 1 6.95507e-05
475 470 460 2 0.000139101
485 480 470 2 0.000139101
495 490 480 2 0.000139101
505 500 490 1 6.95507e-05
515 510 500 0 0
525 520 510 2 0.000139101
535 530 520 0 0
545 540 530 1 6.95507e-05
555 550 540 1 6.95507e-05
565 560 550 0 0
575 570 560 0 0
