Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 2753 0.013896
15 10 30 8702 0.043924
25 20 40 10770 0.0543624
35 30 50 13517 0.0682281
45 40 60 17736 0.0895238
55 50 70 23738 0.119819
65 60 80 25275 0.127577
75 70 90 22991 0.116049
85 80 100 18801 0.0948994
95 90 110 14472 0.0730485
105 100 120 10240 0.0516872
115 110 130 7353 0.0371148
125 120 140 5445 0.027484
135 130 150 3999 0.0201852
145 140 160 2863 0.0144512
155 150 170 2126 0.0107311
165 160 180 1643 0.00829316
175 170 190 1245 0.00628423
185 180 200 916 0.00462358
195 190 210 648 0.00327083
205 200 220 489 0.00246826
215 210 230 374 0.00188779
225 220 240 347 0.00175151
235 230 250 300 0.00151427
245 240 260 194 0.000979229
255 250 270 170 0.000858088
265 260 280 122 0.000615804
275 270 290 103 0.0005199
285 280 300 96 0.000484567
295 290 310 109 0.000550186
305 300 320 73 0.000368473
315 310 330 73 0.000368473
325 320 340 54 0.000272569
335 330 350 73 0.000368473
345 340 360 52 0.000262474
355 350 370 43 0.000217046
365 360 380 35 0.000176665
375 370 390 31 0.000156475
385 380 400 35 0.000176665
395 390 410 35 0.000176665
405 400 420 27 0.000136284
415 410 430 19 9.59039e-05
425 420 440 11 5.55233e-05
435 430 450 12 6.05709e-05
445 440 460 5 2.52379e-05
455 450 470 0 0
465 460 480 0 0
