Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 310 0.0254746
45 40 30 2145 0.176268
55 50 40 1222 0.100419
65 60 50 1992 0.163695
75 70 60 933 0.0766702
85 80 70 1376 0.113074
95 90 80 762 0.0626181
105 100 90 822 0.0675487
115 110 100 489 0.0401841
125 120 110 422 0.0346783
135 130 120 300 0.0246528
145 140 130 227 0.018654
155 150 140 207 0.0170104
165 160 150 139 0.0114225
175 170 160 147 0.0120799
185 180 170 77 0.00632755
195 190 180 96 0.0078889
205 200 190 61 0.00501274
215 210 200 54 0.00443751
225 220 210 47 0.00386227
235 230 220 49 0.00402662
245 240 230 39 0.00320486
255 250 240 28 0.00230093
265 260 250 16 0.00131482
275 270 260 17 0.00139699
285 280 270 20 0.00164352
295 290 280 16 0.00131482
305 300 290 17 0.00139699
315 310 300 17 0.00139699
325 320 310 17 0.00139699
335 330 320 6 0.000493056
345 340 330 18 0.00147917
355 350 340 6 0.000493056
365 360 350 16 0.00131482
375 370 360 8 0.000657408
385 380 370 8 0.000657408
395 390 380 10 0.00082176
405 400 390 5 0.00041088
415 410 400 3 0.000246528
425 420 410 3 0.000246528
435 430 420 1 8.2176e-05
445 440 430 7 0.000575232
455 450 440 2 0.000164352
465 460 450 2 0.000164352
475 470 460 2 0.000164352
485 480 470 3 0.000246528
495 490 480 2 0.000164352
505 500 490 2 0.000164352
515 510 500 1 8.2176e-05
525 520 510 0 0
535 530 520 0 0
