Midpoint LowerLim UpperLim Count ProbabilityDensity
45 40 10 0 0
55 50 20 126 0.0506227
65 60 30 209 0.0839695
75 70 40 511 0.205303
85 80 50 233 0.0936119
95 90 60 206 0.0827642
105 100 70 203 0.0815589
115 110 80 143 0.0574528
125 120 90 120 0.0482121
135 130 100 92 0.0369626
145 140 110 68 0.0273202
155 150 120 77 0.0309361
165 160 130 55 0.0220972
175 170 140 45 0.0180796
185 180 150 61 0.0245078
195 190 160 28 0.0112495
205 200 170 28 0.0112495
215 210 180 30 0.012053
225 220 190 25 0.0100442
235 230 200 22 0.00883889
245 240 210 22 0.00883889
255 250 220 21 0.00843712
265 260 230 12 0.00482121
275 270 240 15 0.00602652
285 280 250 12 0.00482121
295 290 260 8 0.00321414
305 300 270 9 0.00361591
315 310 280 17 0.00683005
325 320 290 6 0.00241061
335 330 300 8 0.00321414
345 340 310 4 0.00160707
355 350 320 6 0.00241061
365 360 330 4 0.00160707
375 370 340 4 0.00160707
385 380 350 3 0.0012053
395 390 360 2 0.000803536
405 400 370 1 0.000401768
415 410 380 0 0
425 420 390 3 0.0012053
435 430 400 6 0.00241061
445 440 410 1 0.000401768
455 450 420 2 0.000803536
465 460 430 0 0
475 470 440 0 0
485 480 450 1 0.000401768
495 490 460 0 0
505 500 470 0 0
515 510 480 0 0
525 520 490 1 0.000401768
535 530 500 0 0
545 540 510 0 0
555 550 520 0 0
565 560 530 1 0.000401768
575 570 540 0 0
585 580 550 0 0
595 590 560 0 0
605 600 570 1 0.000401768
615 610 580 1 0.000401768
625 620 590 1 0.000401768
635 630 600 5 0.00200884
645 640 610 5 0.00200884
655 650 620 5 0.00200884
665 660 630 0 0
675 670 640 1 0.000401768
685 680 650 3 0.0012053
695 690 660 1 0.000401768
705 700 670 0 0
715 710 680 0 0
725 720 690 1 0.000401768
735 730 700 0 0
745 740 710 1 0.000401768
755 750 720 1 0.000401768
765 760 730 1 0.000401768
775 770 740 1 0.000401768
785 780 750 1 0.000401768
795 790 760 3 0.0012053
805 800 770 0 0
815 810 780 0 0
825 820 790 1 0.000401768
835 830 800 0 0
845 840 810 0 0
855 850 820 1 0.000401768
865 860 830 0 0
875 870 840 1 0.000401768
885 880 850 0 0
895 890 860 1 0.000401768
905 900 870 0 0
915 910 880 0 0
925 920 890 1 0.000401768
935 930 900 1 0.000401768
945 940 910 0 0
955 950 920 0 0
