Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 226 0.00571848
25 20 30 2641 0.0668252
35 30 40 3770 0.0953923
45 40 50 5721 0.144758
55 50 60 6409 0.162167
65 60 70 5430 0.137395
75 70 80 4052 0.102528
85 80 90 2892 0.0731763
95 90 100 2177 0.0550846
105 100 110 1515 0.038334
115 110 120 1093 0.0276562
125 120 130 788 0.0199388
135 130 140 637 0.016118
145 140 150 490 0.0123985
155 150 160 350 0.00885605
165 160 170 260 0.00657878
175 170 180 168 0.0042509
185 180 190 130 0.00328939
195 190 200 105 0.00265682
205 200 210 97 0.00245439
215 210 220 77 0.00194833
225 220 230 69 0.00174591
235 230 240 56 0.00141697
245 240 250 49 0.00123985
255 250 260 35 0.000885605
265 260 270 32 0.000809696
275 270 280 27 0.000683181
285 280 290 19 0.000480757
295 290 300 24 0.000607272
305 300 310 22 0.000556666
315 310 320 29 0.000733787
325 320 330 23 0.000581969
335 330 340 27 0.000683181
345 340 350 16 0.000404848
355 350 360 17 0.000430151
365 360 370 13 0.000328939
375 370 380 11 0.000278333
385 380 390 6 0.000151818
395 390 400 6 0.000151818
405 400 410 2 5.0606e-05
415 410 420 2 5.0606e-05
425 420 430 1 2.5303e-05
435 430 440 0 0
445 440 450 1 2.5303e-05
455 450 460 2 5.0606e-05
465 460 470 1 2.5303e-05
475 470 480 0 0
485 480 490 0 0
495 490 500 0 0
505 500 510 0 0
515 510 520 2 5.0606e-05
525 520 530 1 2.5303e-05
535 530 540 0 0
545 540 550 0 0
