Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 721 0.029672
55 50 30 2862 0.117783
65 60 40 1113 0.0458044
75 70 50 2898 0.119264
85 80 60 1158 0.0476563
95 90 70 2393 0.0984814
105 100 80 1093 0.0449813
115 110 90 1927 0.0793037
125 120 100 957 0.0393843
135 130 110 1478 0.0608255
145 140 120 823 0.0338697
155 150 130 1107 0.0455574
165 160 140 671 0.0276143
175 170 150 754 0.0310301
185 180 160 496 0.0204124
195 190 170 529 0.0217704
205 200 180 363 0.0149389
215 210 190 379 0.0155973
225 220 200 293 0.0120581
235 230 210 270 0.0111116
245 240 220 230 0.00946541
255 250 230 216 0.00888926
265 260 240 162 0.00666694
275 270 250 145 0.00596732
285 280 260 141 0.00580271
295 290 270 119 0.00489732
305 300 280 122 0.00502078
315 310 290 109 0.00448578
325 320 300 86 0.00353924
335 330 310 83 0.00341578
345 340 320 74 0.00304539
355 350 330 63 0.0025927
365 360 340 60 0.00246924
375 370 350 59 0.00242808
385 380 360 48 0.00197539
395 390 370 40 0.00164616
405 400 380 32 0.00131693
415 410 390 37 0.0015227
425 420 400 29 0.00119346
435 430 410 25 0.00102885
445 440 420 21 0.000864233
455 450 430 11 0.000452694
465 460 440 14 0.000576155
475 470 450 9 0.000370386
485 480 460 9 0.000370386
495 490 470 8 0.000329232
505 500 480 5 0.00020577
515 510 490 5 0.00020577
525 520 500 4 0.000164616
535 530 510 3 0.000123462
545 540 520 5 0.00020577
555 550 530 4 0.000164616
565 560 540 5 0.00020577
575 570 550 6 0.000246924
585 580 560 4 0.000164616
595 590 570 3 0.000123462
605 600 580 2 8.23079e-05
615 610 590 2 8.23079e-05
625 620 600 3 0.000123462
635 630 610 1 4.1154e-05
645 640 620 1 4.1154e-05
655 650 630 1 4.1154e-05
665 660 640 0 0
675 670 650 2 8.23079e-05
685 680 660 1 4.1154e-05
695 690 670 0 0
705 700 680 1 4.1154e-05
715 710 690 0 0
725 720 700 0 0
735 730 710 2 8.23079e-05
745 740 720 0 0
755 750 730 1 4.1154e-05
765 760 740 0 0
775 770 750 0 0
785 780 760 1 4.1154e-05
795 790 770 0 0
805 800 780 0 0
