Midpoint LowerLim UpperLim Count ProbabilityDensity
45 40 10 0 0
55 50 20 377 0.173174
65 60 30 413 0.189711
75 70 40 337 0.1548
85 80 50 246 0.113
95 90 60 187 0.085898
105 100 70 138 0.06339
115 110 80 107 0.0491502
125 120 90 75 0.0344511
135 130 100 77 0.0353698
145 140 110 51 0.0234267
155 150 120 50 0.0229674
165 160 130 23 0.010565
175 170 140 24 0.0110243
185 180 150 21 0.0096463
195 190 160 22 0.0101056
205 200 170 12 0.00551217
215 210 180 9 0.00413413
225 220 190 2 0.000918695
235 230 200 5 0.00229674
245 240 210 1 0.000459348
255 250 220 0 0
265 260 230 0 0
