Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 1234 0.0727294
35 30 30 5225 0.307951
45 40 40 3848 0.226793
55 50 50 2748 0.161961
65 60 60 1605 0.0945954
75 70 70 991 0.0584075
85 80 80 605 0.0356575
95 90 90 340 0.0200389
105 100 100 158 0.00931219
115 110 110 74 0.00436141
125 120 120 65 0.00383097
135 130 130 37 0.0021807
145 140 140 12 0.000707255
155 150 150 7 0.000412566
165 160 160 6 0.000353628
175 170 170 2 0.000117876
185 180 180 4 0.000235752
195 190 190 1 5.89379e-05
205 200 200 3 0.000176814
215 210 210 2 0.000117876
225 220 220 0 0
235 230 230 0 0
