Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 527 0.0855936
55 50 30 472 0.0766607
65 60 40 581 0.0943641
75 70 50 510 0.0828325
85 80 60 393 0.0638298
95 90 70 317 0.0514861
105 100 80 321 0.0521358
115 110 90 390 0.0633425
125 120 100 151 0.0245249
135 130 110 202 0.0328082
145 140 120 219 0.0355693
155 150 130 169 0.0274484
165 160 140 169 0.0274484
175 170 150 166 0.0269612
185 180 160 121 0.0196524
195 190 170 116 0.0188403
205 200 180 131 0.0212766
215 210 190 89 0.0144551
225 220 200 93 0.0151048
235 230 210 82 0.0133182
245 240 220 90 0.0146175
255 250 230 64 0.0103947
265 260 240 68 0.0110443
275 270 250 54 0.0087705
285 280 260 45 0.00730875
295 290 270 58 0.00942017
305 300 280 38 0.00617184
315 310 290 31 0.00503492
325 320 300 45 0.00730875
335 330 310 40 0.00649667
345 340 320 33 0.00535975
355 350 330 19 0.00308592
365 360 340 32 0.00519734
375 370 350 19 0.00308592
385 380 360 32 0.00519734
395 390 370 18 0.0029235
405 400 380 14 0.00227383
415 410 390 17 0.00276109
425 420 400 14 0.00227383
435 430 410 13 0.00211142
445 440 420 8 0.00129933
455 450 430 11 0.00178658
465 460 440 17 0.00276109
475 470 450 9 0.00146175
485 480 460 15 0.00243625
495 490 470 10 0.00162417
505 500 480 11 0.00178658
515 510 490 8 0.00129933
525 520 500 11 0.00178658
535 530 510 8 0.00129933
545 540 520 6 0.000974501
555 550 530 8 0.00129933
565 560 540 3 0.00048725
575 570 550 9 0.00146175
585 580 560 3 0.00048725
595 590 570 4 0.000649667
605 600 580 2 0.000324834
615 610 590 3 0.00048725
625 620 600 4 0.000649667
635 630 610 2 0.000324834
645 640 620 1 0.000162417
655 650 630 3 0.00048725
665 660 640 2 0.000324834
675 670 650 1 0.000162417
685 680 660 3 0.00048725
695 690 670 2 0.000324834
705 700 680 0 0
715 710 690 2 0.000324834
725 720 700 4 0.000649667
735 730 710 4 0.000649667
745 740 720 1 0.000162417
755 750 730 2 0.000324834
765 760 740 1 0.000162417
775 770 750 0 0
785 780 760 1 0.000162417
795 790 770 2 0.000324834
805 800 780 0 0
815 810 790 0 0
825 820 800 0 0
835 830 810 0 0
845 840 820 0 0
855 850 830 0 0
865 860 840 1 0.000162417
875 870 850 0 0
885 880 860 0 0
895 890 870 0 0
905 900 880 0 0
915 910 890 0 0
925 920 900 0 0
935 930 910 0 0
945 940 920 0 0
955 950 930 0 0
965 960 940 0 0
975 970 950 0 0
985 980 960 0 0
995 990 970 0 0
1005 1000 980 0 0
1015 1010 990 0 0
1025 1020 1000 0 0
1035 1030 1010 0 0
1045 1040 1020 0 0
1055 1050 1030 0 0
1065 1060 1040 0 0
1075 1070 1050 0 0
1085 1080 1060 0 0
1095 1090 1070 0 0
1105 1100 1080 0 0
1115 1110 1090 1 0.000162417
1125 1120 1100 0 0
1135 1130 1110 0 0
1145 1140 1120 1 0.000162417
1155 1150 1130 0 0
1165 1160 1140 0 0
1175 1170 1150 2 0.000324834
1185 1180 1160 0 0
1195 1190 1170 0 0
1205 1200 1180 0 0
1215 1210 1190 0 0
1225 1220 1200 0 0
1235 1230 1210 0 0
1245 1240 1220 0 0
1255 1250 1230 1 0.000162417
1265 1260 1240 1 0.000162417
1275 1270 1250 0 0
1285 1280 1260 0 0
1295 1290 1270 0 0
1305 1300 1280 0 0
1315 1310 1290 0 0
1325 1320 1300 0 0
1335 1330 1310 0 0
1345 1340 1320 0 0
1355 1350 1330 0 0
1365 1360 1340 0 0
1375 1370 1350 0 0
1385 1380 1360 0 0
1395 1390 1370 0 0
1405 1400 1380 1 0.000162417
1415 1410 1390 0 0
1425 1420 1400 0 0
1435 1430 1410 0 0
1445 1440 1420 0 0
1455 1450 1430 0 0
1465 1460 1440 0 0
1475 1470 1450 0 0
1485 1480 1460 0 0
1495 1490 1470 0 0
1505 1500 1480 0 0
1515 1510 1490 0 0
1525 1520 1500 0 0
1535 1530 1510 0 0
1545 1540 1520 0 0
1555 1550 1530 0 0
1565 1560 1540 0 0
1575 1570 1550 0 0
1585 1580 1560 0 0
1595 1590 1570 0 0
1605 1600 1580 2 0.000324834
1615 1610 1590 0 0
1625 1620 1600 1 0.000162417
1635 1630 1610 1 0.000162417
1645 1640 1620 0 0
1655 1650 1630 0 0
1665 1660 1640 0 0
1675 1670 1650 0 0
1685 1680 1660 0 0
1695 1690 1670 0 0
1705 1700 1680 0 0
1715 1710 1690 0 0
1725 1720 1700 0 0
1735 1730 1710 1 0.000162417
1745 1740 1720 0 0
1755 1750 1730 0 0
