Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 4476 0.234296
45 40 30 4415 0.231103
55 50 40 3195 0.167242
65 60 50 2248 0.117672
75 70 60 1543 0.0807684
85 80 70 1091 0.0571085
95 90 80 687 0.0359611
105 100 90 496 0.0259631
115 110 100 311 0.0162793
125 120 110 205 0.0107307
135 130 120 158 0.00827052
145 140 130 95 0.00497278
155 150 140 52 0.00272194
165 160 150 29 0.00151801
175 170 160 26 0.00136097
185 180 170 19 0.000994556
195 190 180 9 0.000471106
205 200 190 18 0.000942211
215 210 200 16 0.000837521
225 220 210 7 0.000366415
235 230 220 4 0.00020938
245 240 230 3 0.000157035
255 250 240 1 5.23451e-05
265 260 250 0 0
275 270 260 0 0
