Midpoint LowerLim UpperLim Count ProbabilityDensity
45 40 10 0 0
55 50 20 303 0.0324342
65 60 30 509 0.0544851
75 70 40 664 0.0710769
85 80 50 558 0.0597303
95 90 60 416 0.0445301
105 100 70 551 0.0589809
115 110 80 491 0.0525583
125 120 90 335 0.0358596
135 130 100 479 0.0512738
145 140 110 409 0.0437808
155 150 120 274 0.0293299
165 160 130 323 0.034575
175 170 140 297 0.0317919
185 180 150 285 0.0305074
195 190 160 213 0.0228003
205 200 170 244 0.0261186
215 210 180 216 0.0231214
225 220 190 203 0.0217298
235 230 200 178 0.0190537
245 240 210 148 0.0158424
255 250 220 140 0.0149861
265 260 230 161 0.017234
275 270 240 115 0.01231
285 280 250 135 0.0144509
295 290 260 122 0.0130593
305 300 270 102 0.0109184
315 310 280 97 0.0103832
325 320 290 98 0.0104903
335 330 300 85 0.00909869
345 340 310 83 0.00888461
355 350 320 74 0.00792122
365 360 330 65 0.00695782
375 370 340 72 0.00770713
385 380 350 62 0.00663669
395 390 360 60 0.00642261
405 400 370 46 0.004924
415 410 380 43 0.00460287
425 420 390 41 0.00438878
435 430 400 41 0.00438878
445 440 410 46 0.004924
455 450 420 35 0.00374652
465 460 430 36 0.00385356
475 470 440 39 0.00417469
485 480 450 31 0.00331835
495 490 460 26 0.00278313
505 500 470 37 0.00396061
515 510 480 28 0.00299722
525 520 490 23 0.002462
535 530 500 23 0.002462
545 540 510 25 0.00267609
555 550 520 21 0.00224791
565 560 530 18 0.00192678
575 570 540 20 0.00214087
585 580 550 16 0.0017127
595 590 560 13 0.00139156
605 600 570 12 0.00128452
615 610 580 13 0.00139156
625 620 590 8 0.000856348
635 630 600 6 0.000642261
645 640 610 14 0.00149861
655 650 620 6 0.000642261
665 660 630 9 0.000963391
675 670 640 8 0.000856348
685 680 650 6 0.000642261
695 690 660 1 0.000107043
705 700 670 5 0.000535217
715 710 680 0 0
725 720 690 3 0.00032113
735 730 700 7 0.000749304
745 740 710 4 0.000428174
755 750 720 5 0.000535217
765 760 730 2 0.000214087
775 770 740 3 0.00032113
785 780 750 1 0.000107043
795 790 760 4 0.000428174
805 800 770 3 0.00032113
815 810 780 2 0.000214087
825 820 790 1 0.000107043
835 830 800 1 0.000107043
845 840 810 4 0.000428174
855 850 820 1 0.000107043
865 860 830 2 0.000214087
875 870 840 2 0.000214087
885 880 850 4 0.000428174
895 890 860 1 0.000107043
905 900 870 2 0.000214087
915 910 880 0 0
925 920 890 2 0.000214087
935 930 900 0 0
945 940 910 2 0.000214087
955 950 920 3 0.00032113
965 960 930 3 0.00032113
975 970 940 1 0.000107043
985 980 950 2 0.000214087
995 990 960 1 0.000107043
1005 1000 970 1 0.000107043
1015 1010 980 0 0
1025 1020 990 1 0.000107043
1035 1030 1000 1 0.000107043
1045 1040 1010 0 0
1055 1050 1020 0 0
1065 1060 1030 0 0
1075 1070 1040 0 0
1085 1080 1050 0 0
1095 1090 1060 0 0
1105 1100 1070 2 0.000214087
1115 1110 1080 0 0
1125 1120 1090 0 0
1135 1130 1100 0 0
1145 1140 1110 0 0
1155 1150 1120 1 0.000107043
1165 1160 1130 0 0
1175 1170 1140 0 0
1185 1180 1150 0 0
1195 1190 1160 0 0
1205 1200 1170 1 0.000107043
1215 1210 1180 0 0
1225 1220 1190 0 0
1235 1230 1200 0 0
1245 1240 1210 1 0.000107043
1255 1250 1220 0 0
1265 1260 1230 0 0
1275 1270 1240 1 0.000107043
1285 1280 1250 2 0.000214087
1295 1290 1260 0 0
1305 1300 1270 0 0
1315 1310 1280 1 0.000107043
1325 1320 1290 1 0.000107043
1335 1330 1300 0 0
1345 1340 1310 0 0
