Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 20307 0.0637542
25 20 30 24566 0.0771255
35 30 40 30204 0.0948261
45 40 50 36047 0.11317
55 50 60 37848 0.118825
65 60 70 35376 0.111064
75 70 80 30206 0.0948324
85 80 90 23994 0.0753296
95 90 100 18343 0.0575882
105 100 110 13846 0.0434698
115 110 120 10555 0.0331376
125 120 130 7891 0.024774
135 130 140 6215 0.0195121
145 140 150 4926 0.0154653
155 150 160 3648 0.011453
165 160 170 2825 0.00886915
175 170 180 2134 0.00669974
185 180 190 1694 0.00531835
195 190 200 1324 0.00415673
205 200 210 1049 0.00329336
215 210 220 856 0.00268743
225 220 230 695 0.00218197
235 230 240 569 0.00178639
245 240 250 474 0.00148813
255 250 260 374 0.00117418
265 260 270 314 0.000985809
275 270 280 269 0.000844531
285 280 290 219 0.000687555
295 290 300 177 0.000555695
305 300 310 175 0.000549416
315 310 320 138 0.000433254
325 320 330 134 0.000420696
335 330 340 109 0.000342208
345 340 350 109 0.000342208
355 350 360 96 0.000301394
365 360 370 99 0.000310812
375 370 380 90 0.000282557
385 380 390 67 0.000210348
395 390 400 72 0.000226045
405 400 410 48 0.000150697
415 410 420 41 0.00012872
425 420 430 30 9.41856e-05
435 430 440 30 9.41856e-05
445 440 450 14 4.39533e-05
455 450 460 19 5.96509e-05
465 460 470 18 5.65114e-05
475 470 480 21 6.59299e-05
485 480 490 14 4.39533e-05
495 490 500 9 2.82557e-05
505 500 510 10 3.13952e-05
515 510 520 9 2.82557e-05
525 520 530 17 5.33718e-05
535 530 540 11 3.45347e-05
545 540 550 10 3.13952e-05
555 550 560 8 2.51162e-05
565 560 570 5 1.56976e-05
575 570 580 7 2.19766e-05
585 580 590 9 2.82557e-05
595 590 600 6 1.88371e-05
605 600 610 9 2.82557e-05
615 610 620 4 1.25581e-05
625 620 630 6 1.88371e-05
635 630 640 4 1.25581e-05
645 640 650 8 2.51162e-05
655 650 660 6 1.88371e-05
665 660 670 6 1.88371e-05
675 670 680 5 1.56976e-05
685 680 690 7 2.19766e-05
695 690 700 6 1.88371e-05
705 700 710 7 2.19766e-05
715 710 720 5 1.56976e-05
725 720 730 8 2.51162e-05
735 730 740 5 1.56976e-05
745 740 750 9 2.82557e-05
755 750 760 6 1.88371e-05
765 760 770 7 2.19766e-05
775 770 780 4 1.25581e-05
785 780 790 2 6.27904e-06
795 790 800 2 6.27904e-06
805 800 810 2 6.27904e-06
815 810 820 4 1.25581e-05
825 820 830 2 6.27904e-06
835 830 840 2 6.27904e-06
845 840 850 6 1.88371e-05
855 850 860 3 9.41856e-06
865 860 870 3 9.41856e-06
875 870 880 3 9.41856e-06
885 880 890 3 9.41856e-06
895 890 900 3 9.41856e-06
905 900 910 1 3.13952e-06
915 910 920 1 3.13952e-06
925 920 930 0 0
935 930 940 0 0
945 940 950 0 0
955 950 960 0 0
965 960 970 0 0
975 970 980 0 0
985 980 990 0 0
995 990 1000 0 0
1005 1000 1010 0 0
1015 1010 1020 1 3.13952e-06
1025 1020 1030 0 0
1035 1030 1040 0 0
