Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 220526 0.0924002
15 10 30 348391 0.145976
25 20 40 406698 0.170406
35 30 50 429478 0.179951
45 40 60 358286 0.150122
55 50 70 244432 0.102417
65 60 80 158421 0.0663783
75 70 90 93925 0.0393545
85 80 100 55143 0.0231049
95 90 110 32761 0.0137268
105 100 120 16540 0.00693025
115 110 130 9265 0.00388203
125 120 140 5368 0.00224919
135 130 150 3021 0.0012658
145 140 160 1459 0.00061132
155 150 170 1206 0.000505313
165 160 180 631 0.000264388
175 170 190 509 0.000213271
185 180 200 384 0.000160896
195 190 210 140 5.86599e-05
205 200 220 28 1.1732e-05
215 210 230 24 1.0056e-05
225 220 240 2 8.37998e-07
235 230 250 1 4.18999e-07
245 240 260 1 4.18999e-07
255 250 270 0 0
265 260 280 0 0
