Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 2426 0.0560717
35 30 30 11429 0.264157
45 40 40 9280 0.214487
55 50 50 6678 0.154348
65 60 60 4537 0.104863
75 70 70 3052 0.0705404
85 80 80 2025 0.0468035
95 90 90 1319 0.0304858
105 100 100 829 0.0191605
115 110 110 534 0.0123423
125 120 120 386 0.00892156
135 130 130 244 0.00563953
145 140 140 186 0.00429899
155 150 150 106 0.00244996
165 160 160 63 0.00145611
175 170 170 60 0.00138677
185 180 180 28 0.000647159
195 190 190 40 0.000924514
205 200 200 19 0.000439144
215 210 210 16 0.000369805
225 220 220 4 9.24513e-05
235 230 230 1 2.31128e-05
245 240 240 2 4.62257e-05
255 250 250 1 2.31128e-05
265 260 260 1 2.31128e-05
275 270 270 0 0
285 280 280 0 0
