Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 22522 0.0473805
15 10 30 26547 0.0558481
25 20 40 30288 0.0637182
35 30 50 39754 0.0836322
45 40 60 56471 0.118801
55 50 70 69629 0.146482
65 60 80 66320 0.13952
75 70 90 56436 0.118727
85 80 100 41999 0.0883551
95 90 110 28136 0.0591909
105 100 120 16616 0.0349558
115 110 130 9894 0.0208144
125 120 140 5093 0.0107144
135 130 150 3117 0.00655737
145 140 160 1384 0.00291158
155 150 170 762 0.00160305
165 160 180 180 0.000378674
175 170 190 89 0.000187233
185 180 200 78 0.000164092
195 190 210 15 3.15562e-05
205 200 220 11 2.31412e-05
215 210 230 0 0
225 220 240 2 4.20749e-06
235 230 250 0 0
245 240 260 0 0
