Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 7561 0.133076
35 30 30 12441 0.218966
45 40 40 10918 0.192161
55 50 50 8505 0.149691
65 60 60 5729 0.100832
75 70 70 3928 0.0691342
85 80 80 2599 0.0457433
95 90 90 1780 0.0313287
105 100 100 1071 0.01885
115 110 110 744 0.0130947
125 120 120 487 0.00857138
135 130 130 338 0.00594892
145 140 140 262 0.0046113
155 150 150 195 0.00343207
165 160 160 97 0.00170724
175 170 170 54 0.00095042
185 180 180 39 0.000686414
195 190 190 16 0.000281606
205 200 200 21 0.000369608
215 210 210 19 0.000334407
225 220 220 7 0.000123203
235 230 230 1 1.76004e-05
245 240 240 3 5.28011e-05
255 250 250 2 3.52007e-05
265 260 260 0 0
275 270 270 0 0
